ZIP,CBSA,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,CityState,,,,
87512,45340,AMALIA,NM,"AMALIA, NM",,,,
87513,45340,ARROYO HONDO,NM,"ARROYO HONDO, NM",,,,
87514,45340,ARROYO SECO,NM,"ARROYO SECO, NM",,,,
87515,21580,CANJILON,NM,"CANJILON, NM",,,,
87516,21580,CANONES,NM,"CANONES, NM",,,,
87517,45340,CARSON,NM,"CARSON, NM",,,,
87518,21580,CEBOLLA,NM,"CEBOLLA, NM",,,,
87519,45340,CERRO,NM,"CERRO, NM",,,,
87520,21580,CHAMA,NM,"CHAMA, NM",,,,
87521,45340,CHAMISAL,NM,"CHAMISAL, NM",,,,
87521,21580,CHAMISAL,NM,"CHAMISAL, NM",,,,
87522,21580,CHIMAYO,NM,"CHIMAYO, NM",,,,
87522,42140,CHIMAYO,NM,"CHIMAYO, NM",,,,
87523,21580,CORDOVA,NM,"CORDOVA, NM",,,,
87524,45340,COSTILLA,NM,"COSTILLA, NM",,,,
87525,45340,TAOS SKI VALLEY,NM,"TAOS SKI VALLEY, NM",,,,
87527,21580,DIXON,NM,"DIXON, NM",,,,
87528,10740,DULCE,NM,"DULCE, NM",,,,
87528,21580,DULCE,NM,"DULCE, NM",,,,
87529,45340,EL PRADO,NM,"EL PRADO, NM",,,,
87530,21580,EL RITO,NM,"EL RITO, NM",,,,
87531,21580,EMBUDO,NM,"EMBUDO, NM",,,,
87532,42140,ESPANOLA,NM,"ESPANOLA, NM",,,,
87532,21580,ESPANOLA,NM,"ESPANOLA, NM",,,,
87535,42140,GLORIETA,NM,"GLORIETA, NM",,,,
87535,29780,GLORIETA,NM,"GLORIETA, NM",,,,
87537,21580,HERNANDEZ,NM,"HERNANDEZ, NM",,,,
87538,29780,ILFELD,NM,"ILFELD, NM",,,,
87539,21580,LA MADERA,NM,"LA MADERA, NM",,,,
87540,42140,LAMY,NM,"LAMY, NM",,,,
87543,45340,LLANO,NM,"LLANO, NM",,,,
87544,31060,LOS ALAMOS,NM,"LOS ALAMOS, NM",,,,
87544,10740,LOS ALAMOS,NM,"LOS ALAMOS, NM",,,,
87547,31060,WHITE ROCK,NM,"WHITE ROCK, NM",,,,
87548,21580,MEDANALES,NM,"MEDANALES, NM",,,,
87549,45340,OJO CALIENTE,NM,"OJO CALIENTE, NM",,,,
87551,21580,LOS OJOS,NM,"LOS OJOS, NM",,,,
87552,42140,PECOS,NM,"PECOS, NM",,,,
87552,29780,PECOS,NM,"PECOS, NM",,,,
87553,45340,PENASCO,NM,"PENASCO, NM",,,,
87554,21580,PETACA,NM,"PETACA, NM",,,,
87556,45340,QUESTA,NM,"QUESTA, NM",,,,
87557,45340,RANCHOS DE TAOS,NM,"RANCHOS DE TAOS, NM",,,,
87558,45340,RED RIVER,NM,"RED RIVER, NM",,,,
87560,29780,RIBERA,NM,"RIBERA, NM",,,,
87562,29780,ROWE,NM,"ROWE, NM",,,,
87564,45340,SAN CRISTOBAL,NM,"SAN CRISTOBAL, NM",,,,
87565,29780,SAN JOSE,NM,"SAN JOSE, NM",,,,
87566,21580,OHKAY OWINGEH,NM,"OHKAY OWINGEH, NM",,,,
87567,42140,SANTA CRUZ,NM,"SANTA CRUZ, NM",,,,
87569,29780,SERAFINA,NM,"SERAFINA, NM",,,,
87571,45340,TAOS,NM,"TAOS, NM",,,,
87573,29780,TERERRO,NM,"TERERRO, NM",,,,
87574,42140,TESUQUE,NM,"TESUQUE, NM",,,,
87575,21580,TIERRA AMARILLA,NM,"TIERRA AMARILLA, NM",,,,
87576,45340,TRAMPAS,NM,"TRAMPAS, NM",,,,
87577,45340,TRES PIEDRAS,NM,"TRES PIEDRAS, NM",,,,
87577,21580,TRES PIEDRAS,NM,"TRES PIEDRAS, NM",,,,
87578,21580,TRUCHAS,NM,"TRUCHAS, NM",,,,
87579,45340,VADITO,NM,"VADITO, NM",,,,
87580,45340,VALDEZ,NM,"VALDEZ, NM",,,,
87581,21580,VALLECITOS,NM,"VALLECITOS, NM",,,,
87582,21580,VELARDE,NM,"VELARDE, NM",,,,
87583,29780,VILLANUEVA,NM,"VILLANUEVA, NM",,,,
87592,42140,SANTA FE,NM,"SANTA FE, NM",,,,
87594,42140,SANTA FE,NM,"SANTA FE, NM",,,,
87654,99999,SPACEPORT CITY,NM,"SPACEPORT CITY, NM",,,,
87701,29780,LAS VEGAS,NM,"LAS VEGAS, NM",,,,
87710,99999,ANGEL FIRE,NM,"ANGEL FIRE, NM",,,,
87711,29780,ANTON CHICO,NM,"ANTON CHICO, NM",,,,
87711,99999,ANTON CHICO,NM,"ANTON CHICO, NM",,,,
87712,29780,BUENA VISTA,NM,"BUENA VISTA, NM",,,,
87713,29780,CHACON,NM,"CHACON, NM",,,,
87714,99999,CIMARRON,NM,"CIMARRON, NM",,,,
87715,29780,CLEVELAND,NM,"CLEVELAND, NM",,,,
87718,99999,EAGLE NEST,NM,"EAGLE NEST, NM",,,,
87722,29780,GUADALUPITA,NM,"GUADALUPITA, NM",,,,
87723,29780,HOLMAN,NM,"HOLMAN, NM",,,,
87724,99999,LA LOMA,NM,"LA LOMA, NM",,,,
87728,99999,MAXWELL,NM,"MAXWELL, NM",,,,
87729,99999,MIAMI,NM,"MIAMI, NM",,,,
87730,99999,MILLS,NM,"MILLS, NM",,,,
87731,29780,MONTEZUMA,NM,"MONTEZUMA, NM",,,,
87732,29780,MORA,NM,"MORA, NM",,,,
87733,99999,MOSQUERO,NM,"MOSQUERO, NM",,,,
87734,29780,OCATE,NM,"OCATE, NM",,,,
87734,99999,OCATE,NM,"OCATE, NM",,,,
87735,29780,OJO FELIZ,NM,"OJO FELIZ, NM",,,,
87736,29780,RAINSVILLE,NM,"RAINSVILLE, NM",,,,
87740,99999,RATON,NM,"RATON, NM",,,,
87742,29780,ROCIADA,NM,"ROCIADA, NM",,,,
87743,99999,ROY,NM,"ROY, NM",,,,
87745,29780,SAPELLO,NM,"SAPELLO, NM",,,,
87746,99999,SOLANO,NM,"SOLANO, NM",,,,
87746,29780,SOLANO,NM,"SOLANO, NM",,,,
87747,99999,SPRINGER,NM,"SPRINGER, NM",,,,
87749,99999,UTE PARK,NM,"UTE PARK, NM",,,,
87750,29780,VALMORA,NM,"VALMORA, NM",,,,
87752,29780,WAGON MOUND,NM,"WAGON MOUND, NM",,,,
87753,29780,WATROUS,NM,"WATROUS, NM",,,,
87801,99999,SOCORRO,NM,"SOCORRO, NM",,,,
87820,99999,ARAGON,NM,"ARAGON, NM",,,,
87821,99999,DATIL,NM,"DATIL, NM",,,,
87821,43500,DATIL,NM,"DATIL, NM",,,,
87823,99999,LEMITAR,NM,"LEMITAR, NM",,,,
87824,99999,LUNA,NM,"LUNA, NM",,,,
87825,99999,MAGDALENA,NM,"MAGDALENA, NM",,,,
87827,99999,PIE TOWN,NM,"PIE TOWN, NM",,,,
87828,99999,POLVADERA,NM,"POLVADERA, NM",,,,
87829,99999,QUEMADO,NM,"QUEMADO, NM",,,,
87830,99999,RESERVE,NM,"RESERVE, NM",,,,
87831,99999,SAN ACACIA,NM,"SAN ACACIA, NM",,,,
87832,99999,SAN ANTONIO,NM,"SAN ANTONIO, NM",,,,
87901,99999,TRUTH OR CONSEQUENCES,NM,"TRUTH OR CONSEQUENCES, NM",,,,
87930,99999,ARREY,NM,"ARREY, NM",,,,
87931,99999,CABALLO,NM,"CABALLO, NM",,,,
87933,99999,DERRY,NM,"DERRY, NM",,,,
87935,99999,ELEPHANT BUTTE,NM,"ELEPHANT BUTTE, NM",,,,
87936,99999,GARFIELD,NM,"GARFIELD, NM",,,,
87936,29740,GARFIELD,NM,"GARFIELD, NM",,,,
87937,29740,HATCH,NM,"HATCH, NM",,,,
87939,99999,MONTICELLO,NM,"MONTICELLO, NM",,,,
87940,29740,RINCON,NM,"RINCON, NM",,,,
87941,29740,SALEM,NM,"SALEM, NM",,,,
87942,99999,WILLIAMSBURG,NM,"WILLIAMSBURG, NM",,,,
87943,99999,WINSTON,NM,"WINSTON, NM",,,,
88001,29740,LAS CRUCES,NM,"LAS CRUCES, NM",,,,
88002,29740,WHITE SANDS MISSILE RANGE,NM,"WHITE SANDS MISSILE RANGE, NM",,,,
88003,29740,LAS CRUCES,NM,"LAS CRUCES, NM",,,,
88004,29740,LAS CRUCES,NM,"LAS CRUCES, NM",,,,
88005,29740,LAS CRUCES,NM,"LAS CRUCES, NM",,,,
88007,29740,LAS CRUCES,NM,"LAS CRUCES, NM",,,,
88008,29740,SANTA TERESA,NM,"SANTA TERESA, NM",,,,
88009,99999,PLAYAS,NM,"PLAYAS, NM",,,,
88011,29740,LAS CRUCES,NM,"LAS CRUCES, NM",,,,
88012,29740,LAS CRUCES,NM,"LAS CRUCES, NM",,,,
88013,29740,LAS CRUCES,NM,"LAS CRUCES, NM",,,,
88020,99999,ANIMAS,NM,"ANIMAS, NM",,,,
88021,29740,ANTHONY,NM,"ANTHONY, NM",,,,
88022,43500,ARENAS VALLEY,NM,"ARENAS VALLEY, NM",,,,
88023,43500,BAYARD,NM,"BAYARD, NM",,,,
88024,29740,BERINO,NM,"BERINO, NM",,,,
88025,43500,BUCKHORN,NM,"BUCKHORN, NM",,,,
88026,43500,SANTA CLARA,NM,"SANTA CLARA, NM",,,,
88027,29740,CHAMBERINO,NM,"CHAMBERINO, NM",,,,
88028,43500,CLIFF,NM,"CLIFF, NM",,,,
88029,19700,COLUMBUS,NM,"COLUMBUS, NM",,,,
88030,19700,DEMING,NM,"DEMING, NM",,,,
88031,19700,DEMING,NM,"DEMING, NM",,,,
88032,29740,DONA ANA,NM,"DONA ANA, NM",,,,
88033,29740,FAIRACRES,NM,"FAIRACRES, NM",,,,
88034,43500,FAYWOOD,NM,"FAYWOOD, NM",,,,
88036,43500,FORT BAYARD,NM,"FORT BAYARD, NM",,,,
88038,43500,GILA,NM,"GILA, NM",,,,
88039,99999,GLENWOOD,NM,"GLENWOOD, NM",,,,
88040,43500,HACHITA,NM,"HACHITA, NM",,,,
88041,43500,HANOVER,NM,"HANOVER, NM",,,,
88042,99999,HILLSBORO,NM,"HILLSBORO, NM",,,,
88043,43500,HURLEY,NM,"HURLEY, NM",,,,
88044,29740,LA MESA,NM,"LA MESA, NM",,,,
88045,99999,LORDSBURG,NM,"LORDSBURG, NM",,,,
88046,29740,MESILLA,NM,"MESILLA, NM",,,,
88047,29740,MESILLA PARK,NM,"MESILLA PARK, NM",,,,
88048,29740,MESQUITE,NM,"MESQUITE, NM",,,,
88049,43500,MIMBRES,NM,"MIMBRES, NM",,,,
88051,43500,MULE CREEK,NM,"MULE CREEK, NM",,,,
88052,29740,ORGAN,NM,"ORGAN, NM",,,,
88053,43500,PINOS ALTOS,NM,"PINOS ALTOS, NM",,,,
88054,29740,RADIUM SPRINGS,NM,"RADIUM SPRINGS, NM",,,,
88055,43500,REDROCK,NM,"REDROCK, NM",,,,
88056,99999,RODEO,NM,"RODEO, NM",,,,
88058,29740,SAN MIGUEL,NM,"SAN MIGUEL, NM",,,,
88061,43500,SILVER CITY,NM,"SILVER CITY, NM",,,,
88062,43500,SILVER CITY,NM,"SILVER CITY, NM",,,,
88063,29740,SUNLAND PARK,NM,"SUNLAND PARK, NM",,,,
88065,43500,TYRONE,NM,"TYRONE, NM",,,,
88072,29740,VADO,NM,"VADO, NM",,,,
88081,10460,CHAPARRAL,NM,"CHAPARRAL, NM",,,,
88081,29740,CHAPARRAL,NM,"CHAPARRAL, NM",,,,
88101,17580,CLOVIS,NM,"CLOVIS, NM",,,,
88102,17580,CLOVIS,NM,"CLOVIS, NM",,,,
88103,17580,CANNON AFB,NM,"CANNON AFB, NM",,,,
88112,99999,BROADVIEW,NM,"BROADVIEW, NM",,,,
88112,17580,BROADVIEW,NM,"BROADVIEW, NM",,,,
88113,17580,CAUSEY,NM,"CAUSEY, NM",,,,
88114,26020,CROSSROADS,NM,"CROSSROADS, NM",,,,
88114,17580,CROSSROADS,NM,"CROSSROADS, NM",,,,
88115,17580,DORA,NM,"DORA, NM",,,,
88116,17580,ELIDA,NM,"ELIDA, NM",,,,
88116,40740,ELIDA,NM,"ELIDA, NM",,,,
88118,17580,FLOYD,NM,"FLOYD, NM",,,,
88119,99999,FORT SUMNER,NM,"FORT SUMNER, NM",,,,
88120,99999,GRADY,NM,"GRADY, NM",,,,
88120,17580,GRADY,NM,"GRADY, NM",,,,
88121,99999,HOUSE,NM,"HOUSE, NM",,,,
88122,17580,KENNA,NM,"KENNA, NM",,,,
88123,17580,LINGO,NM,"LINGO, NM",,,,
88124,17580,MELROSE,NM,"MELROSE, NM",,,,
88124,99999,MELROSE,NM,"MELROSE, NM",,,,
88125,17580,MILNESAND,NM,"MILNESAND, NM",,,,
88126,17580,PEP,NM,"PEP, NM",,,,
88130,17580,PORTALES,NM,"PORTALES, NM",,,,
88132,17580,ROGERS,NM,"ROGERS, NM",,,,
88133,17580,SAINT VRAIN,NM,"SAINT VRAIN, NM",,,,
88134,17580,TAIBAN,NM,"TAIBAN, NM",,,,
88134,99999,TAIBAN,NM,"TAIBAN, NM",,,,
88135,17580,TEXICO,NM,"TEXICO, NM",,,,
88136,40740,YESO,NM,"YESO, NM",,,,
88136,99999,YESO,NM,"YESO, NM",,,,
88136,40760,YESO,NM,"YESO, NM",,,,
88201,40740,ROSWELL,NM,"ROSWELL, NM",,,,
88202,40740,ROSWELL,NM,"ROSWELL, NM",,,,
88203,40740,ROSWELL,NM,"ROSWELL, NM",,,,
88210,16100,ARTESIA,NM,"ARTESIA, NM",,,,
88213,26020,CAPROCK,NM,"CAPROCK, NM",,,,
88220,16100,CARLSBAD,NM,"CARLSBAD, NM",,,,
88221,16100,CARLSBAD,NM,"CARLSBAD, NM",,,,
88230,40740,DEXTER,NM,"DEXTER, NM",,,,
88231,26020,EUNICE,NM,"EUNICE, NM",,,,
88232,40740,HAGERMAN,NM,"HAGERMAN, NM",,,,
88240,26020,HOBBS,NM,"HOBBS, NM",,,,
88241,26020,HOBBS,NM,"HOBBS, NM",,,,
88242,26020,HOBBS,NM,"HOBBS, NM",,,,
88244,26020,HOBBS,NM,"HOBBS, NM",,,,
88250,40740,HOPE,NM,"HOPE, NM",,,,
88250,16100,HOPE,NM,"HOPE, NM",,,,
88252,26020,JAL,NM,"JAL, NM",,,,
88252,16100,JAL,NM,"JAL, NM",,,,
88253,40740,LAKE ARTHUR,NM,"LAKE ARTHUR, NM",,,,
88253,16100,LAKE ARTHUR,NM,"LAKE ARTHUR, NM",,,,
88254,16100,LAKEWOOD,NM,"LAKEWOOD, NM",,,,
88255,16100,LOCO HILLS,NM,"LOCO HILLS, NM",,,,
88256,16100,LOVING,NM,"LOVING, NM",,,,
88260,26020,LOVINGTON,NM,"LOVINGTON, NM",,,,
88262,26020,MCDONALD,NM,"MCDONALD, NM",,,,
88263,16100,MALAGA,NM,"MALAGA, NM",,,,
88264,26020,MALJAMAR,NM,"MALJAMAR, NM",,,,
88265,26020,MONUMENT,NM,"MONUMENT, NM",,,,
88267,26020,TATUM,NM,"TATUM, NM",,,,
88267,40740,TATUM,NM,"TATUM, NM",,,,
88268,16100,WHITES CITY,NM,"WHITES CITY, NM",,,,
88301,40760,CARRIZOZO,NM,"CARRIZOZO, NM",,,,
88310,10460,ALAMOGORDO,NM,"ALAMOGORDO, NM",,,,
88311,10460,ALAMOGORDO,NM,"ALAMOGORDO, NM",,,,
88312,40760,ALTO,NM,"ALTO, NM",,,,
88314,10460,BENT,NM,"BENT, NM",,,,
88316,40760,CAPITAN,NM,"CAPITAN, NM",,,,
88317,10460,CLOUDCROFT,NM,"CLOUDCROFT, NM",,,,
88318,10740,CORONA,NM,"CORONA, NM",,,,
88318,40760,CORONA,NM,"CORONA, NM",,,,
88321,10740,ENCINO,NM,"ENCINO, NM",,,,
88323,40760,FORT STANTON,NM,"FORT STANTON, NM",,,,
88324,40760,GLENCOE,NM,"GLENCOE, NM",,,,
88325,10460,HIGH ROLLS MOUNTAIN PARK,NM,"HIGH ROLLS MOUNTAIN PARK, NM",,,,
88330,10460,HOLLOMAN AIR FORCE BASE,NM,"HOLLOMAN AIR FORCE BASE, NM",,,,
88336,40760,HONDO,NM,"HONDO, NM",,,,
88337,10460,LA LUZ,NM,"LA LUZ, NM",,,,
88338,40760,LINCOLN,NM,"LINCOLN, NM",,,,
88339,10460,MAYHILL,NM,"MAYHILL, NM",,,,
88339,40740,MAYHILL,NM,"MAYHILL, NM",,,,
88340,40760,MESCALERO,NM,"MESCALERO, NM",,,,
88340,10460,MESCALERO,NM,"MESCALERO, NM",,,,
88341,40760,NOGAL,NM,"NOGAL, NM",,,,
88342,10460,OROGRANDE,NM,"OROGRANDE, NM",,,,
88343,40760,PICACHO,NM,"PICACHO, NM",,,,
88344,40740,PINON,NM,"PINON, NM",,,,
88344,10460,PINON,NM,"PINON, NM",,,,
88345,40760,RUIDOSO,NM,"RUIDOSO, NM",,,,
88346,40760,RUIDOSO DOWNS,NM,"RUIDOSO DOWNS, NM",,,,
88347,10460,SACRAMENTO,NM,"SACRAMENTO, NM",,,,
88348,40760,SAN PATRICIO,NM,"SAN PATRICIO, NM",,,,
88349,10460,SUNSPOT,NM,"SUNSPOT, NM",,,,
88350,10460,TIMBERON,NM,"TIMBERON, NM",,,,
88351,40760,TINNIE,NM,"TINNIE, NM",,,,
88352,10460,TULAROSA,NM,"TULAROSA, NM",,,,
88353,99999,VAUGHN,NM,"VAUGHN, NM",,,,
88354,10460,WEED,NM,"WEED, NM",,,,
88355,40760,RUIDOSO,NM,"RUIDOSO, NM",,,,
88401,99999,TUCUMCARI,NM,"TUCUMCARI, NM",,,,
88410,99999,AMISTAD,NM,"AMISTAD, NM",,,,
88411,99999,BARD,NM,"BARD, NM",,,,
88414,99999,CAPULIN,NM,"CAPULIN, NM",,,,
88415,99999,CLAYTON,NM,"CLAYTON, NM",,,,
88416,29780,CONCHAS DAM,NM,"CONCHAS DAM, NM",,,,
88417,99999,CUERVO,NM,"CUERVO, NM",,,,
88418,99999,DES MOINES,NM,"DES MOINES, NM",,,,
88419,99999,FOLSOM,NM,"FOLSOM, NM",,,,
88421,29780,GARITA,NM,"GARITA, NM",,,,
88422,99999,GLADSTONE,NM,"GLADSTONE, NM",,,,
88424,99999,GRENVILLE,NM,"GRENVILLE, NM",,,,
88426,99999,LOGAN,NM,"LOGAN, NM",,,,
88427,17580,MCALISTER,NM,"MCALISTER, NM",,,,
88427,99999,MCALISTER,NM,"MCALISTER, NM",,,,
88430,99999,NARA VISA,NM,"NARA VISA, NM",,,,
88431,99999,NEWKIRK,NM,"NEWKIRK, NM",,,,
88433,99999,QUAY,NM,"QUAY, NM",,,,
88434,99999,SAN JON,NM,"SAN JON, NM",,,,
88435,99999,SANTA ROSA,NM,"SANTA ROSA, NM",,,,
88436,99999,SEDAN,NM,"SEDAN, NM",,,,
88439,29780,TREMENTINA,NM,"TREMENTINA, NM",,,,
88888,99999,NORTH POLE,DC,"NORTH POLE, DC",,,,
89001,99999,ALAMO,NV,"ALAMO, NV",,,,
89002,29820,HENDERSON,NV,"HENDERSON, NV",,,,
89003,37220,BEATTY,NV,"BEATTY, NV",,,,
89004,29820,BLUE DIAMOND,NV,"BLUE DIAMOND, NV",,,,
89005,29820,BOULDER CITY,NV,"BOULDER CITY, NV",,,,
89006,29820,BOULDER CITY,NV,"BOULDER CITY, NV",,,,
89007,29820,BUNKERVILLE,NV,"BUNKERVILLE, NV",,,,
89008,99999,CALIENTE,NV,"CALIENTE, NV",,,,
89009,29820,HENDERSON,NV,"HENDERSON, NV",,,,
89010,99999,DYER,NV,"DYER, NV",,,,
89011,29820,HENDERSON,NV,"HENDERSON, NV",,,,
89012,29820,HENDERSON,NV,"HENDERSON, NV",,,,
89013,99999,GOLDFIELD,NV,"GOLDFIELD, NV",,,,
89014,29820,HENDERSON,NV,"HENDERSON, NV",,,,
89015,29820,HENDERSON,NV,"HENDERSON, NV",,,,
89016,29820,HENDERSON,NV,"HENDERSON, NV",,,,
89017,99999,HIKO,NV,"HIKO, NV",,,,
89018,29820,INDIAN SPRINGS,NV,"INDIAN SPRINGS, NV",,,,
89019,29820,JEAN,NV,"JEAN, NV",,,,
89020,37220,AMARGOSA VALLEY,NV,"AMARGOSA VALLEY, NV",,,,
89021,29820,LOGANDALE,NV,"LOGANDALE, NV",,,,
89022,37220,MANHATTAN,NV,"MANHATTAN, NV",,,,
89023,37220,MERCURY,NV,"MERCURY, NV",,,,
89024,29820,MESQUITE,NV,"MESQUITE, NV",,,,
89025,29820,MOAPA,NV,"MOAPA, NV",,,,
89027,29820,MESQUITE,NV,"MESQUITE, NV",,,,
89028,29820,LAUGHLIN,NV,"LAUGHLIN, NV",,,,
89029,29820,LAUGHLIN,NV,"LAUGHLIN, NV",,,,
89030,29820,NORTH LAS VEGAS,NV,"NORTH LAS VEGAS, NV",,,,
89031,29820,NORTH LAS VEGAS,NV,"NORTH LAS VEGAS, NV",,,,
89032,29820,NORTH LAS VEGAS,NV,"NORTH LAS VEGAS, NV",,,,
89033,29820,NORTH LAS VEGAS,NV,"NORTH LAS VEGAS, NV",,,,
89034,29820,MESQUITE,NV,"MESQUITE, NV",,,,
89036,29820,NORTH LAS VEGAS,NV,"NORTH LAS VEGAS, NV",,,,
89037,29820,COYOTE SPRINGS,NV,"COYOTE SPRINGS, NV",,,,
89039,29820,CAL NEV ARI,NV,"CAL NEV ARI, NV",,,,
89040,29820,OVERTON,NV,"OVERTON, NV",,,,
89041,37220,PAHRUMP,NV,"PAHRUMP, NV",,,,
89042,99999,PANACA,NV,"PANACA, NV",,,,
89043,99999,PIOCHE,NV,"PIOCHE, NV",,,,
89044,29820,HENDERSON,NV,"HENDERSON, NV",,,,
89045,37220,ROUND MOUNTAIN,NV,"ROUND MOUNTAIN, NV",,,,
89046,29820,SEARCHLIGHT,NV,"SEARCHLIGHT, NV",,,,
89047,99999,SILVERPEAK,NV,"SILVERPEAK, NV",,,,
89048,37220,PAHRUMP,NV,"PAHRUMP, NV",,,,
89049,37220,TONOPAH,NV,"TONOPAH, NV",,,,
89052,29820,HENDERSON,NV,"HENDERSON, NV",,,,
89053,29820,HENDERSON,NV,"HENDERSON, NV",,,,
89054,29820,SLOAN,NV,"SLOAN, NV",,,,
89060,37220,PAHRUMP,NV,"PAHRUMP, NV",,,,
89061,37220,PAHRUMP,NV,"PAHRUMP, NV",,,,
89074,29820,HENDERSON,NV,"HENDERSON, NV",,,,
89077,29820,HENDERSON,NV,"HENDERSON, NV",,,,
89081,29820,NORTH LAS VEGAS,NV,"NORTH LAS VEGAS, NV",,,,
89084,29820,NORTH LAS VEGAS,NV,"NORTH LAS VEGAS, NV",,,,
89085,29820,NORTH LAS VEGAS,NV,"NORTH LAS VEGAS, NV",,,,
89086,29820,NORTH LAS VEGAS,NV,"NORTH LAS VEGAS, NV",,,,
89087,29820,NORTH LAS VEGAS,NV,"NORTH LAS VEGAS, NV",,,,
89101,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89102,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89103,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89104,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89105,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89106,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89107,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89108,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89109,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89110,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89111,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89112,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89113,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89114,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89115,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89116,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89117,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89118,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89119,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89120,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89121,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89122,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89123,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89124,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89125,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89126,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89127,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89128,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89129,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89130,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89131,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89132,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89133,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89134,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89135,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89136,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89137,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89138,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89139,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89140,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89141,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89142,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89143,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89144,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89145,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89146,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89147,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89148,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89149,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89150,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89151,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89152,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89153,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89154,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89155,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89156,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89157,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89158,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89160,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89161,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89162,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89165,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89166,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89169,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89170,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89173,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89178,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89179,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
89180,29820,LAS VEGAS,NV,"LAS VEGAS, NV",,,,
